url,rank2017,startedDateTime,cdn,reqTotal,reqHtml,reqJS,reqCSS,reqImg,bytesTotal,bytesHtml,bytesJS,bytesCSS,bytesImg,TTFB,performanceScore,firstContentfulPaint,maxPotentialFirstInputDelay,speedIndex,firstMeaningfulPaint,firstCPUIdle,timeToInteractive
blog.bongacams.com,82,1584105908,Cloudflare,57,6,25,8,14,1284001,28057,349970,116681,729345,2503,0.51,2296.192,292.242,7347,2296.192,8026.863,8026.863
m.xhamster.com,83,1583229248,Cloudflare,62,5,14,3,39,1826664,369936,223749,32301,1084942,3393,0.64,3351.791,377.648,4225,3351.791,6569.426,6569.4260000019
www.dropbox.com,84,1583100649,"",359,22,198,35,63,4736955,143276,2855015,161251,1092764,2820,0.31,5222.101,731.11,5331,5222.101,5282.759,33948.041
www.amazon.de,86,1583637006,Amazon CloudFront,166,19,28,9,80,2073399,119710,745425,111760,1028644,1657,0.46,2716.985,118.134,8789,2832.421,7652.273,7652.273
blog.whatsapp.com,88,1584409277,Facebook,92,21,34,6,21,6154827,220183,2138776,256106,699376,1671,0.15,6314.84,330.411,6507,6314.84,12857.737,36997.45800000381
www.whatsapp.com,88,1583671882,Facebook,36,4,18,5,9,1238315,37413,733306,185322,282274,1488,0.57,3550.926,185.892,3583,3550.926,8282.039,8282.039
www.google.pl,89,1584622155,Google,33,11,6,1,15,363319,44639,279664,2983,36033,1368,0.98,920.25,113.178,1570,986.628,3155.549,3155.549
www.google.com.eg,90,1583411658,Google,37,16,5,1,15,352998,43954,278529,2983,27532,1346,0.98,889.369,122.81,1904,967.813,3170.762,3170.762
m.gmw.cn,91,1583887024,ChinaNetCenter,60,1,9,1,49,1963805,39816,191904,4160,1727925,1754,0.86,3170.869,46.638,3683,3170.869,3170.869,3170.869
www.google.com.sa,92,1583650242,Google,32,11,5,1,15,397628,44672,278786,2983,71187,1579,0.96,874.137,190.357,1628,874.137,3427.719,3427.719
www.google.co.th,93,1584592847,Google,32,11,5,1,15,362756,44664,279076,2983,36033,1465,0.97,1074.976,147.045,1645,1074.976,3343.14,3343.14
blog.fc2.com,94,1584350576,"",49,3,18,11,14,1673843,17523,159330,139805,1220677,1441,0.62,2369.767,282.675,4337,2661.42,3199.439,11768.852
www.google.com.pk,95,1584846849,Google,38,16,6,1,15,369067,44060,280209,2983,41815,1335,0.97,850.901,196.708,1783,911.998,3211.141,3211.141
m.junshi.china.com,96,1584752607,"",88,14,28,3,43,1237154,126070,143766,12435,954883,2242,0.09,6080.769,89.03,9539,8040.726,12377.481,18889.611
m.tech.china.com,96,1584089577,"",118,7,12,4,92,8623356,28187,187160,12411,8395514,4116,0.06,5791.136,76.43,12370,5791.136,46022.089,46026.711
www.google.com.ar,98,1583681722,Google,32,11,5,1,15,397407,44451,278786,2983,71187,1354,0.96,907.093,179.581,1683,962.609,3510.4,3510.4
www.adf.ly,99,1583532903,Cloudflare,89,5,36,5,43,1058835,53518,842488,35092,127737,1492,0.6,2435.303,638.915,4309,2552.498,7183.503,9318.541
m.naver.com,100,1584776000,Akamai,80,7,9,3,60,3702000,95018,422214,411789,2772979,1979,0.16,5098.95,1790.521,6827,14307.242,14307.242,22198
m.help.naver.com,100,1584635704,"",117,2,5,1,108,403863,7127,43744,73263,279729,3762,0.78,3769.117,36.047,4013,3769.117,3788.502,3788.502
m.land.naver.com,100,1584262233,"",27,1,9,2,12,1639867,14250,1051370,87788,211647,2253,0.56,3145.633,437.8,4383,6526.864,7609.599,7609.599
m.entertain.naver.com,100,1584613681,"",115,2,9,1,101,1559567,24598,186455,33175,1315339,1839,0.77,2308.396,1020.065,2808,2308.397,6377.256,6377.256
m.searchad.naver.com,100,1584269434,"",23,1,10,1,11,4849390,15658,1725751,177820,2930161,1772,0.01,18783.858,72.14,19420,18783.858,19499.048,19499.048
m.kin.naver.com,100,1584670408,Akamai,73,1,8,1,61,11553103,18259,520981,129235,10710040,2251,0.44,3566.837,258.801,4047,3878.691,12092.488,12092.488
m.series.naver.com,100,1583170871,"",84,1,12,2,67,1287938,18342,204751,136341,928504,3171,0.41,3983.839,321.017,5615,3983.839,9275.64,9275.639999999
m.serieson.naver.com,100,1584472129,"",77,2,11,2,60,1567612,17741,198923,138168,1212780,2611,0.53,3580.132,206.773,4596,3580.132,4369.942,11131.576
m.terms.naver.com,100,1584632326,"",37,1,5,5,26,4464519,21299,97827,75717,4269676,2225,0.4,3413.155,156.563,6140,3413.155,4665.454,19687.058
m.academic.naver.com,100,1583263853,"",27,3,16,1,7,699375,19039,533976,90251,56109,1987,0.71,2739.986,98.971,3924,2739.986,6424.948,6424.948
m.ya9.naver.com,100,1583946447,"",32,1,14,2,13,1214421,4515,119472,64361,1026018,2768,0.28,7171.964,30.559,9740,7171.964,7185.977,7185.977
m.star.naver.com,100,1583744339,Akamai,26,1,5,2,17,938166,7517,130911,15167,784571,2269,0.71,4120.75,42.958,4534,4120.75,4190.326,4190.326
m.stock.naver.com,100,1583755377,"",33,2,3,1,24,764841,17271,233713,51663,456115,2088,0.67,3056.109,408.034,4577,3056.109,6212.918,6212.9179999924
m.cafe.naver.com,100,1583896616,Akamai,112,2,46,21,42,2691212,3366,486459,128743,2072644,2375,0.21,6142.45,450.344,7291,6905.596,6905.596,14283.74
m.keep.naver.com,100,1584321198,"",20,3,6,2,7,429940,5277,272546,8345,142987,2544,0.81,2462.467,487.846,2528,2462.467,5625.003,5625.003
m.booking.naver.com,100,1584100235,"",86,2,17,1,61,2932434,3492,942095,76565,1255538,2479,0.18,6613.952,471.752,7947,7209.203,7209.203,13645.267
m.bboom.naver.com,100,1583108962,"",64,1,4,4,55,3037805,6168,200545,25430,2805662,2005,0.48,2008.794,371.335,5534,4773.734,4773.734,14755.86
m.openlectures.naver.com,100,1584864334,"",37,1,15,5,16,1889689,34229,993527,17892,844041,2083,0.51,3575.426,61.73,4670,3575.426,4254.588,12252.375
m.weather.naver.com,100,1583689078,"",21,3,7,2,9,1007525,20915,345398,51865,589347,2088,0.62,3119.943,771.081,3516,3119.943,7794.463,7794.463
m.sports.naver.com,100,1583175010,"",76,1,8,3,61,1754108,26910,281649,144389,1301160,2145,0.26,4256.897,735.87,7540,8729.703,10611.258,10611.2580000076
www.bbc.co.uk,101,1584389659,"",62,1,19,4,34,979704,40300,285609,26926,368073,1735,0.25,4812.055,353.714,6013,5383.937,10028.603,16594.11900000191
www.craigslist.org,102,1583289914,"",45,3,5,3,33,692323,12895,179620,11940,487868,3211,0.84,2317.684,249.2,4145,3882.932,3882.932,3843.3140000076
www.amazon.co.uk,103,1583314178,Amazon CloudFront,162,22,29,9,72,2752212,133496,809730,110978,1630148,1846,0.36,2474.825,156.262,7392,3107.783,7550.478,18910.999
www.amazon.in,104,1583435288,Amazon CloudFront,209,22,34,10,113,2169258,216637,694499,132316,1057946,2057,0.31,2445.296,155.294,6609,6993.774,15175.802,15175.802
www.cnn.com,105,1583884975,Fastly,559,73,214,5,141,5871868,244850,4272524,46513,400637,1386,0,11657.374,694.058,23665,12285.892,38125.381,50026.799
m.cnn.com,105,1584404310,Fastly,10,1,3,1,2,108782,5644,97399,230,5509,2313,0.98,1437.468,117.291,1442,1437.468,2741.271,2741.271
m.soundcloud.com,106,1584072629,Edgecast,57,2,15,3,33,563558,292253,37760,834,229847,2204,0.74,3395.05,49.755,5391,3933.115,3933.115,3395.05
blog.soundcloud.com,106,1583131198,Google,44,6,14,4,18,2932491,14198,141841,260789,2497131,1875,0.69,4164.089,57.612,4956,4313.123,4313.123,4283.217
shop.bbc.com,107,1583550679,Cloudflare,101,4,38,9,43,5754078,43940,811986,144621,2313660,1568,0.24,2810.3,305.769,16158,3434.373,8979.494,50806.413999999
www.bbc.com,107,1584425131,Fastly,205,23,62,5,76,1510845,58167,922796,32421,367262,1393,0.1,6618.001,238.096,8390,6788.422,15365.282,16879.502
www.ask.com,108,1584200830,Fastly,31,4,7,1,16,433252,17415,251334,4915,159337,1391,0.96,1114.676,61.118,1602,1114.676,3539.586,3539.586
m.thepiratebay.org,109,1583532227,Cloudflare,22,6,5,5,5,110175,29692,50896,7889,21456,2217,0.85,3401.717,38.188,3421,3401.717,3401.717,3401.717
www.xvideos.com,110,1583329832,"",23,1,8,1,11,1319298,26856,334023,96074,109769,2310,0.59,3472.753,243.946,4658,3472.753,6997.982,6997.982
m.ettoday.net,111,1584721593,"",321,87,103,3,74,2045305,295091,1182464,10310,550356,2555,,6254.249,337.85,10782,6254.249,22012.135,
www.ettoday.net,111,1584111745,"",299,71,98,3,72,3501970,298028,1110970,10310,501484,4344,0.04,7186.122,396.903,10928,7493.065,21149.217,30162.448
blog.en.uptodown.com,112,1583680719,"",94,11,27,11,34,1198145,25878,398332,171024,374596,2413,0.28,4616.896,137.809,8178,4616.896,9599.125,9599.125
blog.uptodown.com,112,1584790187,"",111,9,27,12,53,1118885,27450,397796,170705,304983,2301,0.25,4396.453,124.643,8434,4396.453,10771.433,10771.433
blog.br.uptodown.com,112,1584221060,"",17,1,9,4,2,272657,6344,84417,49462,8946,2052,0.82,3347.698,39.31,4156,3347.698,3347.698,3347.698
www.uptodown.com,112,1583199831,Akamai,130,5,11,2,40,956457,39168,183657,61582,270703,1768,0.68,2395.628,544.312,1973,3308.228,7803.85,7803.85
www.google.nl,113,1584465835,Google,33,11,6,1,15,353890,44145,279230,2983,27532,1496,0.95,1073.927,135.285,2040,1073.927,3728.746,3728.746
www.dailymotion.com,114,1583892201,"",139,20,63,1,28,1869859,230850,1385219,39725,65697,2354,0.02,7876.363,1022.433,16101,13685.819,21002.826,21002.826
www.blastingnews.com,115,1583747924,"",14,1,2,0,11,204709,134561,18806,0,51342,2945,0.91,2413.392,128.038,2729,2413.392,3722.815,3722.815
www.booking.com,116,1583100975,"",136,17,58,8,37,963250,106080,555715,206640,72795,3108,0.55,2222.872,299.142,3106,2222.872,10042.165,13555.5359999924
www.join.booking.com,116,1584286964,"",181,26,35,7,78,3383075,81193,1025142,93692,2166580,2644,0.2,3841.147,649.903,11728,3841.147,8292.353,26995.2170000019
m.booking.com,116,1584302331,"",136,18,58,7,38,1057759,106665,637047,219668,72830,1901,0.57,1557.985,263.3,2590,1704.62,9695.227,16792.543
www.blogger.com,118,1583425770,Google,60,5,4,2,45,1453937,13314,33415,8589,1354347,2348,0.64,2119.866,29.602,9624,4559.767,4559.767,3769.916
www.ins-hd.rakuten.co.jp,120,1583799021,"",37,1,10,10,13,1322314,4745,218554,88170,1009903,3420,0.27,5374.644,111.596,7824,5374.644,5511.383,11715.208
www.rakuten.co.jp,120,1584608995,Akamai,391,25,116,5,202,2613450,92816,1246308,26170,1229769,2648,0.15,3901.332,383.059,8761,10278.697,19394.602,25427.486
shop.plaza.rakuten.co.jp,120,1584677101,"",38,1,12,3,21,301555,1725,192619,2231,104980,2071,0.82,2398.289,97.74,3784,4358.669,4358.669,4338.529
www.buyvrfn.ebay.de,121,1584691207,Akamai,59,6,27,2,12,480825,52860,329375,38977,14426,3082,0.91,1581.925,348.005,2027,1679.833,4358.416,4358.416
www.sellvrfn.ebay.de,121,1584076065,Akamai,59,6,27,2,12,483778,52868,331310,39987,14426,3052,0.93,1406.895,324.672,1955,1919.604,4067.364,4067.364
www.m.ebay.de,121,1584683159,"",72,6,26,3,33,540343,74542,342380,24325,54253,1393,0.65,1992.196,820.946,3535,2407.711,8565.651,8565.651
m.ebay.de,121,1584191984,Akamai,54,3,15,3,29,437502,48470,266398,24325,53472,3084,0.49,2773.957,684.129,4781,3078.042,10501.621,10501.621
www.ebay.de,121,1584020552,Akamai,57,6,26,3,18,508137,71817,351858,24239,15375,1466,0.67,1916.173,728.18,3324,2198.202,8248.21,8248.21
www.donation.ebay.de,121,1584765515,Akamai,24,5,10,2,5,268520,28726,126785,92853,9408,3254,0.9,1357.21,292.33,1905,1472.147,4742.542,4742.542
www.nj.bet365.com,124,1583788516,"",45,2,6,3,26,2124537,19305,211638,27890,1476309,3363,0.53,2224.046,330.861,6839,6892.986,6892.986,6758.1700000153
www.bet365.com,124,1583395873,"",46,3,6,3,26,2122205,18988,211638,27890,1476309,5035,0.37,3168.489,203.409,8918,8093.66,8110.209,8110.209
m.cn.nytimes.com,125,1584196625,Amazon CloudFront,96,8,34,3,47,1224764,22698,595902,33969,565675,1946,0.51,2626.368,245.225,3472,2626.368,13367.972,13367.972
m.realestatelistings.nytimes.com,125,1584642954,Google,72,13,32,4,15,805418,17927,678044,24623,50968,1377,0.65,2174.994,392.874,2207,2174.994,6860.098,10740.76299999237
www.nytimes.com,125,1584770662,Fastly,329,28,153,8,97,13448652,748226,4721938,30388,2373856,1347,,,,,,,
app.nytimes.com,125,1584575381,"",114,9,30,6,57,1900686,8591,716410,35754,1043266,1913,0.58,3134.604,229.135,4320,3134.604,8147.139,8147.139000000953
www.detik.com,127,1583986238,"",240,22,58,6,108,3013387,34543,940187,16047,1380205,4496,0.04,6079.6,451.936,13782,9945.653,31950.847,50562.6869999924
m.detik.com,127,1583408426,"",375,62,64,6,156,3110258,55591,989916,16044,1386789,2366,0.14,3470.884,469.864,14330,7477.869,23173.857,35133.835
www.salesforce.com,128,1584416555,"",144,15,66,6,45,1304750,34303,672037,120691,352240,2219,0.16,5603.691,452.14,8843,5603.691,9926.21,13354.8869999962
www.google.co.ve,131,1583530413,Google,32,11,5,1,15,353532,44228,278789,2983,27532,1434,0.96,1183.998,153.174,2038,1183.998,3589.625,3589.625
www.onlinesbi.com,132,1584764446,"",46,1,8,4,31,3379990,8617,83092,40444,3246895,3360,0.61,4748,38.998,5345,4748,4748,4748.0000000076
www.chinadaily.com.cn,133,1584446587,"",186,46,17,1,120,9287400,34427,130430,13276,9109235,4115,0.14,3173.907,189.899,27467,8250.68,56526.075,56535.897
m.image.so.com,134,1584768798,"",32,1,6,0,25,258800,145612,3661,0,109527,3011,0.18,4426.694,664.589,10322,10247.732,12006.004,11367.873
m.news.so.com,134,1583732098,"",31,1,1,0,29,233153,97644,10687,0,124822,2708,0.54,2644.062,515.584,6931,4838.193,6616.612,6616.612
m.baike.so.com,134,1583137145,"",33,2,6,4,21,630734,5813,67056,16333,541532,3762,0.45,5159.735,167.976,8414,5159.735,5365.601,5365.601
m.wenda.so.com,134,1584575084,"",19,3,6,2,8,339987,2734,63102,31050,243101,4056,0.54,4776.461,116.094,5324,5827.437,5827.437,5793.997000003815
m.so.com,134,1584396598,"",113,5,5,0,101,696690,159149,57493,0,479429,2656,0.53,3560.927,74.316,5858,6425.226,6425.226,6399.443
m.map.so.com,134,1584302401,"",44,9,20,2,12,452460,11914,282258,39146,119142,2595,0.39,3373.995,297.103,9314,3373.995,8168.208,8168.208000001908
m.tribunnews.com,135,1583129580,Amazon CloudFront,326,58,62,3,123,2278694,87968,1138973,13548,895719,1505,0.23,2899.901,446.813,10197,2990.892,18717.643,28413.064
www.tribunnews.com,135,1583437641,Amazon CloudFront,247,47,50,3,96,2603732,71007,1133677,13548,1246694,3740,0.14,3987.298,500.51,16241,4033.137,15109.418,26164.574
blog.slideshare.net,136,1583072502,"",28,2,5,2,10,1218186,47179,246008,77248,772787,1455,0.82,2361.011,340.212,4112,4260.606,4260.606,4184.276
www.slideshare.net,136,1584526741,"",28,1,7,3,8,389467,24287,180405,39571,57120,2386,0.61,2914.896,196.478,5523,3057.288,6455.495,6455.495
www.google.co.za,138,1584507537,Google,37,16,5,1,15,353482,43893,279074,2983,27532,1361,0.98,903.415,146.221,1856,948.493,3197.688,3197.688
m.arabic.alibaba.com,139,1583758516,"",137,7,57,13,59,1276684,83991,854447,108268,220842,1974,0.4,1607.445,388.729,8097,1607.445,9158.9,12756.25400000763
m.alibaba.com,139,1583900094,Akamai,154,8,76,13,56,1730776,99406,1251837,108268,262129,1777,0.36,1300.29,347.864,9094,1421.491,11076.071,13796.562
m.russian.alibaba.com,139,1583766389,"",137,7,57,13,59,1223341,32148,857466,108268,216323,1806,0.39,1791.272,466.884,7536,1791.272,9667.805,13697.222
m.spanish.alibaba.com,139,1584743336,Akamai,142,7,57,15,62,1224912,28882,858076,111693,217125,1834,0.45,1415.045,596.91,6366,1415.045,11564.382,11564.382000001
m.damo.alibaba.com,139,1583826486,"",36,2,7,1,26,4926822,841,355231,280723,4290027,2936,0.21,6356.351,273.009,9669,7692.084,8717.549,8717.549
www.alibaba.com,139,1584735676,Akamai,152,8,75,13,54,1662098,91715,1217576,108243,235428,2754,0.36,1976.705,447.518,8717,1976.705,12058.326,12058.32600000763
m.german.alibaba.com,139,1584009638,"",139,7,57,13,61,1270370,29371,896243,108268,227352,1884,0.34,1916.992,943.363,8967,1916.992,14115.191,14115.191
m.hindi.alibaba.com,139,1584206921,"",135,7,57,13,57,1264717,29259,898466,108268,219588,1848,0.42,1858.982,553.43,7286,1858.982,9901.65,11739.071
m.french.alibaba.com,139,1583233523,"",130,4,56,12,57,1195392,25824,830208,106925,223299,2086,0.42,1821.05,573.673,6873,1821.05,11073.348,12551.7660000019
m.thai.alibaba.com,139,1583160732,"",136,4,59,12,60,1244463,26372,881115,106925,220915,2752,0.42,1802.973,562.657,7204,1802.973,10409.002,11744.828999999
m.indonesian.alibaba.com,139,1584410066,"",138,7,57,13,60,1255647,27604,896979,108243,213685,2065,0.41,1668.277,399.434,7001,1668.277,12428.272,12428.272
m.turkish.alibaba.com,139,1584061896,"",138,7,59,13,58,1323036,69407,915786,108268,220439,2179,0.41,1440.372,456.022,7107,1440.372,10050.565,12910.085
m.italian.alibaba.com,139,1584637540,"",138,8,59,13,57,1224323,29945,870243,108243,206756,1866,0.39,1545.238,378.876,7561,1545.238,12355.782,12355.782000015259
m.dutch.alibaba.com,139,1583597838,"",135,6,58,12,58,1288055,83763,861158,106925,227073,1834,0.34,1553.371,378.357,8051,6515.518,9313.15,13019.319
m.korean.alibaba.com,139,1584348648,"",140,7,59,15,58,1276063,29007,917155,111693,209072,1971,0.37,1688.811,458.507,8508,1688.811,9647.189,13555.819
m.portuguese.alibaba.com,139,1583745881,Akamai,137,6,57,13,60,1222631,27670,853091,108268,224466,1958,0.47,1314.111,241.68,6929,1314.111,6722.509,12823.273
m.vietnamese.alibaba.com,139,1583976948,"",130,7,57,13,52,1227151,45592,853975,108268,210180,1925,0.37,1608.755,365.036,9431,1608.755,9945.813,12550.036
m.japanese.alibaba.com,139,1583255343,"",137,4,56,12,64,1200402,26292,833663,106925,224386,1844,0.33,1726.951,587.918,7761,7230.94,12116.023,12116.023
m.chinese.alibaba.com,139,1583919351,"",136,7,57,13,58,1217979,29588,858329,108268,212658,1814,0.4,1739.888,418.078,7569,1739.888,9193.492,13083.39899999237
app.alibaba.com,139,1583100355,Akamai,29,3,17,2,7,391364,3890,312797,25397,49280,3187,0.53,3938.363,482.522,3918,3938.363,8150.521,8150.521
m.hebrew.alibaba.com,139,1584651263,"",140,7,58,13,61,1252232,68864,860951,108243,205038,1960,0.41,1864.783,486.997,7569,1864.783,9942.398,11881.434
www.kgvrfn.ebay.co.uk,141,1584452420,Akamai,45,6,19,2,12,432769,50225,283036,39987,14426,3377,0.42,3444.194,529.051,5831,3444.194,9739.677,9739.677
m.ebay.co.uk,141,1584086817,Akamai,65,6,26,3,25,556836,75387,351432,24239,60932,2848,0.48,2859.118,868.423,4839,3021.179,10690.884,10690.884
www.buyvrfn.ebay.co.uk,141,1584593534,Akamai,45,6,19,2,12,432829,50305,283016,39987,14426,3086,0.9,1357.008,276.695,1922,1499.853,4614.951,4614.951000015259
www.ebay.co.uk,141,1583350898,Akamai,88,6,26,3,49,688612,76725,351239,24239,191561,1434,0.6,1473.953,963.644,3634,1899.989,10141.708,10141.708
www.sellvrfn.ebay.co.uk,141,1583702396,Akamai,24,5,10,2,5,267542,27905,126628,92853,9408,4244,0.92,1499.232,335.308,1981,1625.423,4213.586,4213.586
www.charity.ebay.co.uk,141,1584410641,"",29,2,10,1,16,1351683,14170,308233,51836,977444,1900,0.74,3119.035,95.11,5021,3119.035,4457.545,4457.545
www.donation.ebay.co.uk,141,1583783206,Akamai,45,6,19,2,12,432975,50253,283214,39987,14426,3305,0.47,3197.896,507.927,5399,3197.896,9332.156,9332.15600000763
www.m.ebay.co.uk,141,1583943529,"",90,6,26,3,51,683752,76831,351658,24239,186179,1406,0.53,2091.305,812.16,4349,2449.512,11045.045,11045.045
www.vice.com,142,1584056779,Fastly,269,31,106,17,68,2925794,99074,1938422,27360,677431,1721,0.19,5083.809,1290.567,6105,5083.809,23429.312,32656.159
shop.vice.com,142,1584409787,Cloudflare,76,1,30,1,38,8497807,30401,710248,26695,7692395,1491,0.35,3294.428,254.662,17739,3294.428,5449.191,10561.82500000763
www.quora.com,143,1584526726,Fastly,36,3,24,1,6,1391060,30556,1246026,91391,23087,1458,0.61,1975.187,393.839,3860,1975.187,8116.456,9712.12
www.google.co.kr,144,1583849484,Google,32,11,5,1,15,353322,44009,278798,2983,27532,1346,0.97,915.613,163.192,1944,988.984,3264.765,3264.765
www.espn.com,145,1584506744,Amazon CloudFront,217,14,67,3,113,5644800,380708,2333431,172767,2650194,1581,0.16,4272.906,1126.358,8765,4272.906,24810.169,39193.95700000763
www.cnet.com,146,1583368289,Fastly,292,14,108,3,134,3310859,75631,2250675,51879,762837,1403,,2433.888,472.443,6241,5450.52,27642.596,
m.wikihow.com,147,1584667106,Fastly,59,3,7,1,45,663086,39877,230284,41596,351329,1912,0.86,1737.39,180.063,2021,1737.39,5286.42,5286.42
www.google.com.vn,148,1584727914,Google,33,11,6,1,15,368713,44246,279669,2983,41815,1361,0.97,896.082,164.243,1764,944.805,3209.757,3209.757
www.theguardian.com,149,1583261520,Fastly,115,8,53,2,37,1443240,145559,881773,44280,371360,1687,0.42,2525.304,517.18,5240,2525.304,14733.732,14733.732
www.google.gr,150,1584116302,Google,32,11,5,1,15,352677,44030,278132,2983,27532,1359,0.97,1073.429,124.694,2084,1122.937,3335.866,3335.866
m.avito.ru,151,1583409652,"",119,5,64,2,40,1292402,23168,1031177,7743,138246,2313,0.38,2597.156,441.346,4745,7788.044,10933.772,19385.748
www.avito.ru,151,1583373186,"",121,5,65,2,41,1356319,23437,1028868,7743,204171,4638,0.26,4041.162,518.655,6300,4041.162,12292.796,20571.78
www.chase.com,154,1583873858,"",78,21,11,1,27,604873,31778,221749,36260,203005,3816,0.4,3799.776,414.553,7314,4644.397,7990.343,7990.343
www.spotify.com,155,1584831745,Google,153,27,53,4,42,1028801,19837,710764,68601,10127,1775,0.48,2661.662,255.208,4756,5135.952,10098.6,10098.6
www.google.com.co,157,1583113084,Google,32,11,5,1,15,350698,44200,275983,2983,27532,1390,0.97,895.263,162.969,1908,990.367,3264.785,3264.7849999924
www.indeed.com,158,1584505711,"",58,3,20,14,7,861965,31461,612494,216946,1064,2166,0.35,6388.544,192.663,6569,6595.998,7512.212,7512.211999992371
app.mediafire.com,159,1583722106,Cloudflare,63,9,27,4,18,1397747,32814,1125182,99253,15651,1366,0.55,4114.438,170.293,4276,4947.678,7074.754,7074.754
www.mediafire.com,159,1584209218,Cloudflare,86,7,18,4,50,1052626,23084,628206,223539,118281,1478,0.4,4464.823,835.363,4926,4547.199,9769.517,9769.517
m.mediafire.com,159,1584816956,Cloudflare,65,9,27,4,19,1398778,32673,1126319,99253,15686,1562,0.48,4514.51,304.148,4715,5287.696,7647.223,7647.223000015259
